node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PRKCA	TTF1	9606.ENSP00000408695	9606.ENSP00000333920	0	0	0	0	0	0	0.8	0	0.8
PRKCA	PTK2	9606.ENSP00000408695	9606.ENSP00000341189	0	0	0	0.552	0	0	0.8	0.284	0.822
PRKCA	STAT5A	9606.ENSP00000408695	9606.ENSP00000341208	0	0	0	0	0	0	0.9	0.185	0.915
PRKCA	YWHAB	9606.ENSP00000408695	9606.ENSP00000361930	0	0	0	0	0	0.05	0.9	0.063	0.903
PRKCA	SRC	9606.ENSP00000408695	9606.ENSP00000362680	0	0	0	0.575	0	0.399	0.9	0.738	0.956
PRKCA	YWHAZ	9606.ENSP00000408695	9606.ENSP00000379287	0	0	0	0	0.051	0.379	0.9	0.157	0.943
PTEN	TSC2	9606.ENSP00000361021	9606.ENSP00000219476	0	0	0	0	0	0	0	0.892	0.892
PTEN	RPS6KB1	9606.ENSP00000361021	9606.ENSP00000225577	0	0	0	0	0.062	0.19	0	0.904	0.921
PTEN	SNAI1	9606.ENSP00000361021	9606.ENSP00000244050	0	0	0	0	0	0	0	0.787	0.787
PTEN	RHEB	9606.ENSP00000361021	9606.ENSP00000262187	0	0	0	0	0.062	0.196	0	0.847	0.874
PTEN	STAT3	9606.ENSP00000361021	9606.ENSP00000264657	0	0	0	0	0.061	0	0	0.824	0.828
PTEN	PXN	9606.ENSP00000361021	9606.ENSP00000267257	0	0	0	0	0.05	0.691	0	0.406	0.811
PTEN	TP53	9606.ENSP00000361021	9606.ENSP00000269305	0	0	0	0	0	0.472	0.9	0.963	0.997
PTEN	RICTOR	9606.ENSP00000361021	9606.ENSP00000296782	0	0	0	0	0.091	0.261	0	0.895	0.923
PTEN	TSC1	9606.ENSP00000361021	9606.ENSP00000298552	0	0	0	0	0	0.19	0	0.823	0.85
PTEN	RPTOR	9606.ENSP00000361021	9606.ENSP00000307272	0	0	0	0	0.064	0	0	0.806	0.811
PTEN	PTK2	9606.ENSP00000361021	9606.ENSP00000341189	0	0	0	0	0.062	0.692	0.9	0.786	0.993
PTEN	SMAD4	9606.ENSP00000361021	9606.ENSP00000341551	0	0	0	0	0.097	0	0	0.859	0.867
PTEN	RPS6	9606.ENSP00000361021	9606.ENSP00000369757	0	0	0	0	0.063	0.06	0	0.696	0.709
PTEN	RAD51	9606.ENSP00000361021	9606.ENSP00000372088	0	0	0	0	0.064	0.447	0	0.709	0.836
PTEN	SRC	9606.ENSP00000361021	9606.ENSP00000362680	0	0	0	0	0.061	0.261	0	0.856	0.891
PTK2	RPS6KB1	9606.ENSP00000341189	9606.ENSP00000225577	0	0	0	0.583	0	0	0.9	0.653	0.926
PTK2	STAT3	9606.ENSP00000341189	9606.ENSP00000264657	0	0	0	0	0	0.691	0	0.584	0.866
PTK2	PXN	9606.ENSP00000341189	9606.ENSP00000267257	0	0	0	0	0	0.827	0.9	0.972	0.999
PTK2	TP53	9606.ENSP00000341189	9606.ENSP00000269305	0	0	0	0	0	0.695	0	0.747	0.92
PTK2	SYK	9606.ENSP00000341189	9606.ENSP00000364907	0	0	0	0.703	0.073	0.433	0.9	0.473	0.95
PTK2	SRC	9606.ENSP00000341189	9606.ENSP00000362680	0	0	0	0.735	0.062	0.626	0.9	0.952	0.971
PTPRC	STAT3	9606.ENSP00000411355	9606.ENSP00000264657	0	0	0	0	0.062	0.094	0	0.741	0.762
PTPRC	ZAP70	9606.ENSP00000411355	9606.ENSP00000264972	0	0	0	0	0.28	0.456	0	0.593	0.826
PTPRC	SRC	9606.ENSP00000411355	9606.ENSP00000362680	0	0	0	0	0.062	0.16	0	0.719	0.759
PTPRC	SYK	9606.ENSP00000411355	9606.ENSP00000364907	0	0	0	0	0.251	0.16	0	0.706	0.8
PXN	RPS6KB1	9606.ENSP00000267257	9606.ENSP00000225577	0	0	0	0	0.062	0	0.9	0.377	0.936
PXN	VASP	9606.ENSP00000267257	9606.ENSP00000245932	0	0	0	0	0.084	0	0	0.719	0.731
PXN	YWHAZ	9606.ENSP00000267257	9606.ENSP00000379287	0	0	0	0	0.055	0.083	0.9	0.118	0.913
PXN	SRC	9606.ENSP00000267257	9606.ENSP00000362680	0	0	0	0	0.061	0.472	0.9	0.945	0.996
RAB11A	TFRC	9606.ENSP00000261890	9606.ENSP00000353224	0	0	0	0	0	0.063	0	0.732	0.739
RAB11A	TUBA1A	9606.ENSP00000261890	9606.ENSP00000301071	0	0	0	0	0.055	0.145	0.9	0.071	0.914
RAB11A	RAB25	9606.ENSP00000261890	9606.ENSP00000354376	0	0	0.447	0.96	0	0.187	0.9	0.746	0.919
RAD50	XRCC1	9606.ENSP00000368100	9606.ENSP00000262887	0	0	0	0	0.077	0	0.9	0.281	0.927
RAD50	TP53	9606.ENSP00000368100	9606.ENSP00000269305	0	0	0	0	0.063	0	0.9	0.307	0.929
RAD50	TP53BP1	9606.ENSP00000368100	9606.ENSP00000371475	0	0	0	0	0.11	0.654	0.9	0.329	0.976
RAD50	RAD51	9606.ENSP00000368100	9606.ENSP00000372088	0.12	0	0	0	0.099	0.704	0.9	0.695	0.991
RAD51	TP53	9606.ENSP00000372088	9606.ENSP00000269305	0	0	0	0	0.073	0.691	0	0.83	0.947
RAD51	XPA	9606.ENSP00000372088	9606.ENSP00000364270	0	0	0	0	0.061	0.303	0	0.824	0.874
RAD51	TP53BP1	9606.ENSP00000372088	9606.ENSP00000371475	0	0	0	0	0.064	0.384	0	0.899	0.937
RAF1	RHEB	9606.ENSP00000251849	9606.ENSP00000262187	0	0	0	0	0	0.549	0	0.646	0.834
RAF1	RB1	9606.ENSP00000251849	9606.ENSP00000267163	0	0	0	0	0	0.404	0.9	0.26	0.952
RAF1	SRC	9606.ENSP00000251849	9606.ENSP00000362680	0	0	0	0.665	0	0.456	0.9	0.818	0.958
RAF1	YWHAB	9606.ENSP00000251849	9606.ENSP00000361930	0	0	0	0	0	0.807	0.9	0.447	0.988
RAF1	YWHAZ	9606.ENSP00000251849	9606.ENSP00000379287	0	0	0	0	0	0.974	0.9	0.358	0.998
RB1	WWTR1	9606.ENSP00000267163	9606.ENSP00000419465	0	0	0	0	0.055	0	0.9	0.074	0.904
RB1	YAP1	9606.ENSP00000267163	9606.ENSP00000478927	0	0	0	0	0.055	0	0.9	0.113	0.908
RB1	TP53BP1	9606.ENSP00000267163	9606.ENSP00000371475	0	0	0	0	0.33	0.96	0	0.246	0.978
RB1	TP53	9606.ENSP00000267163	9606.ENSP00000269305	0	0	0	0	0.061	0.379	0.9	0.789	0.986
RHEB	TSC2	9606.ENSP00000262187	9606.ENSP00000219476	0	0	0	0	0.062	0.856	0.9	0.964	0.999
RHEB	RPS6KB1	9606.ENSP00000262187	9606.ENSP00000225577	0	0	0	0	0	0.473	0.9	0.898	0.994
RHEB	RPS6KA1	9606.ENSP00000262187	9606.ENSP00000435412	0	0	0	0	0	0.099	0	0.689	0.708
RHEB	RPS6	9606.ENSP00000262187	9606.ENSP00000369757	0	0	0	0	0	0	0	0.811	0.811
RHEB	RICTOR	9606.ENSP00000262187	9606.ENSP00000296782	0	0	0	0	0	0.186	0	0.901	0.916
RHEB	YWHAB	9606.ENSP00000262187	9606.ENSP00000361930	0	0	0	0	0.153	0.187	0.9	0.308	0.946
RHEB	TSC1	9606.ENSP00000262187	9606.ENSP00000298552	0	0	0	0	0.062	0.856	0.9	0.93	0.998
RHEB	RPTOR	9606.ENSP00000262187	9606.ENSP00000307272	0	0	0	0	0.063	0.971	0.9	0.965	0.999
RICTOR	TSC2	9606.ENSP00000296782	9606.ENSP00000219476	0	0	0	0	0.061	0	0.9	0.901	0.989
RICTOR	RPS6KB1	9606.ENSP00000296782	9606.ENSP00000225577	0	0	0	0	0.062	0.776	0	0.964	0.992
RICTOR	RPS6	9606.ENSP00000296782	9606.ENSP00000369757	0	0	0	0	0	0.263	0	0.78	0.831
RICTOR	TSC1	9606.ENSP00000296782	9606.ENSP00000298552	0	0	0	0	0.061	0	0.9	0.81	0.98
RICTOR	RPTOR	9606.ENSP00000296782	9606.ENSP00000307272	0	0	0	0	0.094	0.379	0	0.98	0.988
RPS6	TSC2	9606.ENSP00000369757	9606.ENSP00000219476	0	0	0	0	0.073	0	0	0.841	0.847
RPS6	RPS6KB1	9606.ENSP00000369757	9606.ENSP00000225577	0	0	0	0	0.055	0.898	0.9	0.977	0.999
RPS6	TSC1	9606.ENSP00000369757	9606.ENSP00000298552	0	0	0	0	0	0	0	0.712	0.712
RPS6	RPTOR	9606.ENSP00000369757	9606.ENSP00000307272	0	0	0	0	0	0.234	0	0.842	0.874
RPS6	RPS6KA1	9606.ENSP00000369757	9606.ENSP00000435412	0	0	0	0	0	0.463	0	0.848	0.915
RPS6KA1	TSC2	9606.ENSP00000435412	9606.ENSP00000219476	0	0	0	0	0.055	0.379	0.9	0.9	0.993
RPS6KA1	TSC1	9606.ENSP00000435412	9606.ENSP00000298552	0	0	0	0	0.061	0.328	0.9	0.653	0.975
RPS6KA1	RPTOR	9606.ENSP00000435412	9606.ENSP00000307272	0	0	0	0	0.061	0.294	0	0.858	0.897
RPS6KB1	TSC2	9606.ENSP00000225577	9606.ENSP00000219476	0	0	0	0	0.057	0.375	0	0.918	0.947
RPS6KB1	STAT3	9606.ENSP00000225577	9606.ENSP00000264657	0	0	0	0	0.061	0	0	0.753	0.758
RPS6KB1	TP53	9606.ENSP00000225577	9606.ENSP00000269305	0	0	0	0	0	0	0	0.792	0.792
RPS6KB1	TSC1	9606.ENSP00000225577	9606.ENSP00000298552	0	0	0	0	0	0.375	0	0.831	0.89
RPS6KB1	YWHAB	9606.ENSP00000225577	9606.ENSP00000361930	0	0	0	0	0.069	0.157	0.9	0.287	0.936
RPS6KB1	RPTOR	9606.ENSP00000225577	9606.ENSP00000307272	0	0	0	0	0.132	0.577	0.9	0.956	0.998
RPTOR	TSC2	9606.ENSP00000307272	9606.ENSP00000219476	0	0	0	0	0.063	0	0.9	0.932	0.993
RPTOR	TSC1	9606.ENSP00000307272	9606.ENSP00000298552	0	0	0	0	0.061	0.169	0.9	0.858	0.987
RPTOR	YWHAB	9606.ENSP00000307272	9606.ENSP00000361930	0	0	0	0	0.066	0.085	0.9	0.05	0.908
RPTOR	YWHAZ	9606.ENSP00000307272	9606.ENSP00000379287	0	0	0	0	0.063	0.085	0.9	0.088	0.911
SDHA	YWHAZ	9606.ENSP00000264932	9606.ENSP00000379287	0	0	0	0	0.061	0.081	0	0.766	0.78
SDHA	VDAC1	9606.ENSP00000264932	9606.ENSP00000265333	0	0	0	0	0.315	0	0	0.712	0.795
SDHA	TUFM	9606.ENSP00000264932	9606.ENSP00000322439	0.06	0	0	0	0.702	0	0	0.545	0.861
SERPINE1	SNAI1	9606.ENSP00000223095	9606.ENSP00000244050	0	0	0	0	0.095	0	0	0.7	0.718
SERPINE1	TP53	9606.ENSP00000223095	9606.ENSP00000269305	0	0	0	0	0	0	0	0.797	0.797
SERPINE1	WWTR1	9606.ENSP00000223095	9606.ENSP00000419465	0	0	0	0	0.107	0	0.9	0.187	0.921
SERPINE1	SMAD4	9606.ENSP00000223095	9606.ENSP00000341551	0	0	0	0	0	0	0.9	0.642	0.962
SERPINE1	SMAD3	9606.ENSP00000223095	9606.ENSP00000332973	0	0	0	0	0.065	0	0.9	0.703	0.969
SMAD1	SMAD3	9606.ENSP00000426568	9606.ENSP00000332973	0	0	0	0.964	0.061	0.313	0.9	0.534	0.931
SMAD1	SMAD4	9606.ENSP00000426568	9606.ENSP00000341551	0	0	0	0.834	0.063	0.826	0.9	0.811	0.984
SMAD1	YAP1	9606.ENSP00000426568	9606.ENSP00000478927	0	0	0	0	0	0.497	0.8	0.231	0.915
SMAD3	SNAI1	9606.ENSP00000332973	9606.ENSP00000244050	0	0	0	0	0	0.299	0	0.796	0.851
SMAD3	STAT3	9606.ENSP00000332973	9606.ENSP00000264657	0	0	0	0	0.064	0.294	0	0.794	0.852
SMAD3	TP53	9606.ENSP00000332973	9606.ENSP00000269305	0	0	0	0	0.049	0.328	0	0.749	0.826
SMAD3	YAP1	9606.ENSP00000332973	9606.ENSP00000478927	0	0	0	0	0.076	0.457	0.8	0.427	0.934
SMAD3	WWTR1	9606.ENSP00000332973	9606.ENSP00000419465	0	0	0	0	0.061	0.317	0.9	0.26	0.946
SMAD3	SMAD4	9606.ENSP00000332973	9606.ENSP00000341551	0	0	0	0.869	0.082	0.974	0.9	0.973	0.997
SMAD4	SNAI1	9606.ENSP00000341551	9606.ENSP00000244050	0	0	0	0	0	0.299	0	0.806	0.859
SMAD4	TP53	9606.ENSP00000341551	9606.ENSP00000269305	0	0	0	0	0.064	0	0	0.792	0.797
SMAD4	SOX2	9606.ENSP00000341551	9606.ENSP00000323588	0	0	0	0	0	0.079	0.9	0.447	0.944
SMAD4	YAP1	9606.ENSP00000341551	9606.ENSP00000478927	0	0	0	0	0.066	0.317	0.8	0.308	0.9
SMAD4	WWTR1	9606.ENSP00000341551	9606.ENSP00000419465	0	0	0	0	0.059	0.317	0.9	0.22	0.943
SNAI1	TWIST1	9606.ENSP00000244050	9606.ENSP00000242261	0	0	0	0	0.063	0	0	0.921	0.923
SNAI1	SOX2	9606.ENSP00000244050	9606.ENSP00000323588	0	0	0	0	0	0	0	0.797	0.797
SNAI1	STAT3	9606.ENSP00000244050	9606.ENSP00000264657	0	0	0	0	0	0	0	0.825	0.825
SNAI1	TP53	9606.ENSP00000244050	9606.ENSP00000269305	0	0	0	0	0.061	0.379	0.9	0.818	0.988
SOD1	VDAC1	9606.ENSP00000270142	9606.ENSP00000265333	0	0	0	0	0.09	0	0	0.728	0.743
SOD1	SOD2	9606.ENSP00000270142	9606.ENSP00000446252	0	0	0	0	0.176	0.624	0.9	0.959	0.998
SOD2	TP53	9606.ENSP00000446252	9606.ENSP00000269305	0	0	0	0	0	0.263	0	0.834	0.873
SOD2	TFAM	9606.ENSP00000446252	9606.ENSP00000420588	0	0	0	0	0.063	0	0	0.731	0.737
SOX2	TWIST1	9606.ENSP00000323588	9606.ENSP00000242261	0	0	0	0	0	0.191	0	0.742	0.784
SOX2	STAT3	9606.ENSP00000323588	9606.ENSP00000264657	0	0	0	0	0	0.079	0.9	0.836	0.983
SOX2	TP53	9606.ENSP00000323588	9606.ENSP00000269305	0	0	0	0	0	0	0	0.833	0.833
SOX2	YAP1	9606.ENSP00000323588	9606.ENSP00000478927	0	0	0	0	0.069	0.069	0	0.71	0.727
SRC	STAT3	9606.ENSP00000362680	9606.ENSP00000264657	0	0	0	0	0.058	0.432	0.9	0.92	0.995
SRC	ZAP70	9606.ENSP00000362680	9606.ENSP00000264972	0	0	0	0.743	0.054	0.064	0.9	0.831	0.924
SRC	TP53	9606.ENSP00000362680	9606.ENSP00000269305	0	0	0	0	0	0.384	0	0.708	0.812
SRC	STAT5A	9606.ENSP00000362680	9606.ENSP00000341208	0	0	0	0	0.063	0.402	0.9	0.821	0.988
SRC	YWHAB	9606.ENSP00000362680	9606.ENSP00000361930	0	0	0	0	0.061	0.193	0.9	0.236	0.934
SRC	SYK	9606.ENSP00000362680	9606.ENSP00000364907	0	0	0	0.729	0.054	0.393	0.9	0.913	0.953
SRC	YAP1	9606.ENSP00000362680	9606.ENSP00000478927	0	0	0	0	0	0.163	0.9	0.66	0.969
STAT3	TWIST1	9606.ENSP00000264657	9606.ENSP00000242261	0	0	0	0	0	0.184	0.9	0.714	0.974
STAT3	STMN1	9606.ENSP00000264657	9606.ENSP00000410452	0	0	0	0	0	0.379	0	0.749	0.838
STAT3	SYK	9606.ENSP00000264657	9606.ENSP00000364907	0	0	0	0	0	0.472	0	0.718	0.845
STAT3	STAT5A	9606.ENSP00000264657	9606.ENSP00000341208	0	0	0	0.745	0.095	0.688	0.9	0.939	0.976
STAT3	TP53	9606.ENSP00000264657	9606.ENSP00000269305	0	0	0	0	0	0	0.9	0.87	0.986
STAT5A	TP53	9606.ENSP00000341208	9606.ENSP00000269305	0	0	0	0	0	0	0	0.755	0.755
STAT5A	SYK	9606.ENSP00000341208	9606.ENSP00000364907	0	0	0	0	0.07	0.365	0.9	0.521	0.968
STMN1	TP53	9606.ENSP00000410452	9606.ENSP00000269305	0	0	0	0	0	0	0	0.765	0.765
STMN1	TUBA1A	9606.ENSP00000410452	9606.ENSP00000301071	0	0	0	0	0.12	0.569	0.9	0.208	0.965
SYK	ZAP70	9606.ENSP00000364907	9606.ENSP00000264972	0	0	0	0.955	0.07	0	0.9	0.86	0.906
TFAM	TP53	9606.ENSP00000420588	9606.ENSP00000269305	0	0	0	0	0	0.26	0	0.788	0.836
TP53	TSC2	9606.ENSP00000269305	9606.ENSP00000219476	0	0	0	0	0	0.299	0	0.785	0.842
TP53	TWIST1	9606.ENSP00000269305	9606.ENSP00000242261	0	0	0	0	0	0.482	0	0.754	0.867
TP53	XRCC1	9606.ENSP00000269305	9606.ENSP00000262887	0	0	0	0	0.062	0.32	0	0.668	0.769
TP53	WEE1	9606.ENSP00000269305	9606.ENSP00000402084	0	0	0	0	0.076	0	0	0.793	0.801
TP53	YWHAB	9606.ENSP00000269305	9606.ENSP00000361930	0	0	0	0	0	0.379	0.9	0.223	0.947
TP53	YWHAZ	9606.ENSP00000269305	9606.ENSP00000379287	0	0	0	0	0	0.379	0.9	0.401	0.959
TP53	TP53BP1	9606.ENSP00000269305	9606.ENSP00000371475	0	0	0	0	0.055	0.974	0	0.913	0.997
TP53BP1	XRCC1	9606.ENSP00000371475	9606.ENSP00000262887	0	0	0	0	0.074	0.673	0.36	0.649	0.923
TP53BP1	XPA	9606.ENSP00000371475	9606.ENSP00000364270	0	0	0	0	0	0.057	0.36	0.597	0.735
TSC1	TSC2	9606.ENSP00000298552	9606.ENSP00000219476	0	0	0	0	0.095	0.876	0.9	0.983	0.999
TSC1	YWHAZ	9606.ENSP00000298552	9606.ENSP00000379287	0	0	0	0	0	0.436	0.9	0.08	0.943
TSC1	YWHAB	9606.ENSP00000298552	9606.ENSP00000361930	0	0	0	0	0.055	0.436	0.9	0.296	0.957
TSC2	YWHAZ	9606.ENSP00000219476	9606.ENSP00000379287	0	0	0	0	0	0.472	0.9	0.294	0.959
TSC2	YWHAB	9606.ENSP00000219476	9606.ENSP00000361930	0	0	0	0	0	0.472	0.9	0.618	0.978
WIPI1	WIPI2	9606.ENSP00000262139	9606.ENSP00000288828	0	0	0	0.951	0	0	0.8	0.901	0.808
WWTR1	YWHAB	9606.ENSP00000419465	9606.ENSP00000361930	0	0	0	0	0	0.153	0.8	0.056	0.826
WWTR1	YWHAZ	9606.ENSP00000419465	9606.ENSP00000379287	0	0	0	0	0	0.406	0.8	0.104	0.884
WWTR1	YAP1	9606.ENSP00000419465	9606.ENSP00000478927	0	0	0	0.91	0.224	0.445	0.9	0.8	0.956
XPA	XRCC1	9606.ENSP00000364270	9606.ENSP00000262887	0	0	0	0	0	0	0.36	0.764	0.842
YAP1	YWHAB	9606.ENSP00000478927	9606.ENSP00000361930	0	0	0	0	0	0.472	0.9	0.12	0.949
YAP1	YWHAZ	9606.ENSP00000478927	9606.ENSP00000379287	0	0	0	0	0	0.472	0.6	0.499	0.885
YWHAB	YWHAZ	9606.ENSP00000361930	9606.ENSP00000379287	0	0	0	0.982	0.206	0.993	0.9	0.709	0.999
